0.8162 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.0791 	EXP 	InstructionText: autoDraw = True
19.0767 	EXP 	Created sequence: sequential, trialTypes=1, nReps=12, seed=None
19.0775 	EXP 	New trial (rep=0, index=0): None
19.1283 	EXP 	InstructionText: autoDraw = False
19.1283 	EXP 	encodeTrialRun1_Image: autoDraw = True
20.0755 	EXP 	encodeFixationText_Run1: autoDraw = True
20.1424 	EXP 	encodeTrialRun1_Image: autoDraw = False
22.0647 	EXP 	New trial (rep=1, index=0): None
22.0870 	EXP 	encodeFixationText_Run1: autoDraw = False
22.0870 	EXP 	encodeTrialRun1_Image: autoDraw = False
22.0870 	EXP 	encodeFixationText_Run1: autoDraw = False
22.0870 	EXP 	encodeTrialRun1_Image: autoDraw = True
23.0762 	EXP 	encodeFixationText_Run1: autoDraw = True
23.0930 	EXP 	encodeTrialRun1_Image: autoDraw = False
25.0632 	EXP 	New trial (rep=2, index=0): None
25.0826 	EXP 	encodeFixationText_Run1: autoDraw = False
25.0826 	EXP 	encodeTrialRun1_Image: autoDraw = False
25.0826 	EXP 	encodeFixationText_Run1: autoDraw = False
25.0826 	EXP 	encodeTrialRun1_Image: autoDraw = True
26.0737 	EXP 	encodeFixationText_Run1: autoDraw = True
26.0913 	EXP 	encodeTrialRun1_Image: autoDraw = False
28.0619 	EXP 	New trial (rep=3, index=0): None
28.0778 	EXP 	encodeFixationText_Run1: autoDraw = False
28.0778 	EXP 	encodeTrialRun1_Image: autoDraw = False
28.0778 	EXP 	encodeFixationText_Run1: autoDraw = False
28.0778 	EXP 	encodeTrialRun1_Image: autoDraw = True
29.0757 	EXP 	encodeFixationText_Run1: autoDraw = True
29.0914 	EXP 	encodeTrialRun1_Image: autoDraw = False
31.0616 	EXP 	New trial (rep=4, index=0): None
31.0817 	EXP 	encodeFixationText_Run1: autoDraw = False
31.0817 	EXP 	encodeTrialRun1_Image: autoDraw = False
31.0817 	EXP 	encodeFixationText_Run1: autoDraw = False
31.0817 	EXP 	encodeTrialRun1_Image: autoDraw = True
32.0733 	EXP 	encodeFixationText_Run1: autoDraw = True
32.0898 	EXP 	encodeTrialRun1_Image: autoDraw = False
34.0610 	EXP 	New trial (rep=5, index=0): None
34.0765 	EXP 	encodeFixationText_Run1: autoDraw = False
34.0765 	EXP 	encodeTrialRun1_Image: autoDraw = False
34.0765 	EXP 	encodeFixationText_Run1: autoDraw = False
34.0765 	EXP 	encodeTrialRun1_Image: autoDraw = True
35.0580 	EXP 	encodeFixationText_Run1: autoDraw = True
35.0934 	EXP 	encodeTrialRun1_Image: autoDraw = False
37.0449 	EXP 	New trial (rep=6, index=0): None
37.0598 	EXP 	encodeFixationText_Run1: autoDraw = False
37.0598 	EXP 	encodeTrialRun1_Image: autoDraw = False
37.0598 	EXP 	encodeFixationText_Run1: autoDraw = False
37.0811 	EXP 	encodeTrialRun1_Image: autoDraw = True
38.0747 	EXP 	encodeFixationText_Run1: autoDraw = True
38.0901 	EXP 	encodeTrialRun1_Image: autoDraw = False
40.0644 	EXP 	New trial (rep=7, index=0): None
40.0881 	EXP 	encodeFixationText_Run1: autoDraw = False
40.0881 	EXP 	encodeTrialRun1_Image: autoDraw = False
40.0881 	EXP 	encodeFixationText_Run1: autoDraw = False
40.0881 	EXP 	encodeTrialRun1_Image: autoDraw = True
41.0752 	EXP 	encodeFixationText_Run1: autoDraw = True
41.0916 	EXP 	encodeTrialRun1_Image: autoDraw = False
43.0625 	EXP 	New trial (rep=8, index=0): None
43.0836 	EXP 	encodeFixationText_Run1: autoDraw = False
43.0836 	EXP 	encodeTrialRun1_Image: autoDraw = False
43.0836 	EXP 	encodeFixationText_Run1: autoDraw = False
43.0836 	EXP 	encodeTrialRun1_Image: autoDraw = True
44.0762 	EXP 	encodeFixationText_Run1: autoDraw = True
44.0917 	EXP 	encodeTrialRun1_Image: autoDraw = False
46.0603 	EXP 	New trial (rep=9, index=0): None
46.0794 	EXP 	encodeFixationText_Run1: autoDraw = False
46.0794 	EXP 	encodeTrialRun1_Image: autoDraw = False
46.0794 	EXP 	encodeFixationText_Run1: autoDraw = False
46.0794 	EXP 	encodeTrialRun1_Image: autoDraw = True
47.0584 	EXP 	encodeFixationText_Run1: autoDraw = True
47.0945 	EXP 	encodeTrialRun1_Image: autoDraw = False
49.0451 	EXP 	New trial (rep=10, index=0): None
49.0603 	EXP 	encodeFixationText_Run1: autoDraw = False
49.0603 	EXP 	encodeTrialRun1_Image: autoDraw = False
49.0603 	EXP 	encodeFixationText_Run1: autoDraw = False
49.0788 	EXP 	encodeTrialRun1_Image: autoDraw = True
50.0753 	EXP 	encodeFixationText_Run1: autoDraw = True
50.0911 	EXP 	encodeTrialRun1_Image: autoDraw = False
52.0637 	EXP 	New trial (rep=11, index=0): None
52.0866 	EXP 	encodeFixationText_Run1: autoDraw = False
52.0866 	EXP 	encodeTrialRun1_Image: autoDraw = False
52.0866 	EXP 	encodeFixationText_Run1: autoDraw = False
52.0866 	EXP 	encodeTrialRun1_Image: autoDraw = True
53.0735 	EXP 	encodeFixationText_Run1: autoDraw = True
53.0908 	EXP 	encodeTrialRun1_Image: autoDraw = False
55.0863 	EXP 	encodeTrialRun1_Image: autoDraw = False
55.0863 	EXP 	encodeFixationText_Run1: autoDraw = False
55.0863 	EXP 	InstructionText: autoDraw = True
65.0758 	EXP 	Created sequence: sequential, trialTypes=1, nReps=12, seed=None
65.0761 	EXP 	New trial (rep=0, index=0): None
65.0939 	EXP 	InstructionText: autoDraw = False
65.0939 	EXP 	recogTrialRun1_Image: autoDraw = True
66.0729 	EXP 	recogFixationText_Run1: autoDraw = True
66.1063 	EXP 	recogTrialRun1_Image: autoDraw = False
68.0629 	EXP 	New trial (rep=1, index=0): None
68.0867 	EXP 	recogFixationText_Run1: autoDraw = False
68.0867 	EXP 	recogTrialRun1_Image: autoDraw = False
68.0867 	EXP 	recogFixationText_Run1: autoDraw = False
68.0867 	EXP 	recogTrialRun1_Image: autoDraw = True
69.0739 	EXP 	recogFixationText_Run1: autoDraw = True
69.0928 	EXP 	recogTrialRun1_Image: autoDraw = False
71.0635 	EXP 	New trial (rep=2, index=0): None
71.0836 	EXP 	recogFixationText_Run1: autoDraw = False
71.0836 	EXP 	recogTrialRun1_Image: autoDraw = False
71.0836 	EXP 	recogFixationText_Run1: autoDraw = False
71.0836 	EXP 	recogTrialRun1_Image: autoDraw = True
72.0736 	EXP 	recogFixationText_Run1: autoDraw = True
72.0919 	EXP 	recogTrialRun1_Image: autoDraw = False
74.0663 	EXP 	New trial (rep=3, index=0): None
74.0879 	EXP 	recogTrialRun1_Image: autoDraw = False
74.0879 	EXP 	recogFixationText_Run1: autoDraw = False
74.0879 	EXP 	recogTrialRun1_Image: autoDraw = True
75.0771 	EXP 	recogFixationText_Run1: autoDraw = True
75.0921 	EXP 	recogTrialRun1_Image: autoDraw = False
77.0642 	EXP 	New trial (rep=4, index=0): None
77.0868 	EXP 	recogFixationText_Run1: autoDraw = False
77.0868 	EXP 	recogTrialRun1_Image: autoDraw = False
77.0868 	EXP 	recogFixationText_Run1: autoDraw = False
77.0868 	EXP 	recogTrialRun1_Image: autoDraw = True
78.0750 	EXP 	recogFixationText_Run1: autoDraw = True
78.0904 	EXP 	recogTrialRun1_Image: autoDraw = False
80.0645 	EXP 	New trial (rep=5, index=0): None
80.0847 	EXP 	recogFixationText_Run1: autoDraw = False
80.0847 	EXP 	recogTrialRun1_Image: autoDraw = False
80.0847 	EXP 	recogFixationText_Run1: autoDraw = False
80.0847 	EXP 	recogTrialRun1_Image: autoDraw = True
81.0746 	EXP 	recogFixationText_Run1: autoDraw = True
81.0911 	EXP 	recogTrialRun1_Image: autoDraw = False
83.0633 	EXP 	New trial (rep=6, index=0): None
83.0860 	EXP 	recogFixationText_Run1: autoDraw = False
83.0860 	EXP 	recogTrialRun1_Image: autoDraw = False
83.0860 	EXP 	recogFixationText_Run1: autoDraw = False
83.0860 	EXP 	recogTrialRun1_Image: autoDraw = True
84.0761 	EXP 	recogFixationText_Run1: autoDraw = True
84.0907 	EXP 	recogTrialRun1_Image: autoDraw = False
86.0635 	EXP 	New trial (rep=7, index=0): None
86.0821 	EXP 	recogFixationText_Run1: autoDraw = False
86.0821 	EXP 	recogTrialRun1_Image: autoDraw = False
86.0821 	EXP 	recogFixationText_Run1: autoDraw = False
86.0821 	EXP 	recogTrialRun1_Image: autoDraw = True
87.0750 	EXP 	recogFixationText_Run1: autoDraw = True
87.0910 	EXP 	recogTrialRun1_Image: autoDraw = False
89.0641 	EXP 	New trial (rep=8, index=0): None
89.0839 	EXP 	recogFixationText_Run1: autoDraw = False
89.0839 	EXP 	recogTrialRun1_Image: autoDraw = False
89.0839 	EXP 	recogFixationText_Run1: autoDraw = False
89.0839 	EXP 	recogTrialRun1_Image: autoDraw = True
90.0746 	EXP 	recogFixationText_Run1: autoDraw = True
90.0911 	EXP 	recogTrialRun1_Image: autoDraw = False
92.0637 	EXP 	New trial (rep=9, index=0): None
92.0849 	EXP 	recogFixationText_Run1: autoDraw = False
92.0849 	EXP 	recogTrialRun1_Image: autoDraw = False
92.0849 	EXP 	recogFixationText_Run1: autoDraw = False
92.0849 	EXP 	recogTrialRun1_Image: autoDraw = True
93.0750 	EXP 	recogFixationText_Run1: autoDraw = True
93.0906 	EXP 	recogTrialRun1_Image: autoDraw = False
95.0632 	EXP 	New trial (rep=10, index=0): None
95.0848 	EXP 	recogTrialRun1_Image: autoDraw = False
95.0848 	EXP 	recogFixationText_Run1: autoDraw = False
95.0848 	EXP 	recogTrialRun1_Image: autoDraw = True
96.0758 	EXP 	recogFixationText_Run1: autoDraw = True
96.0920 	EXP 	recogTrialRun1_Image: autoDraw = False
98.0634 	EXP 	New trial (rep=11, index=0): None
98.0847 	EXP 	recogTrialRun1_Image: autoDraw = False
98.0847 	EXP 	recogFixationText_Run1: autoDraw = False
98.0847 	EXP 	recogTrialRun1_Image: autoDraw = True
99.0761 	EXP 	recogFixationText_Run1: autoDraw = True
99.0921 	EXP 	recogTrialRun1_Image: autoDraw = False
101.0634 	EXP 	New trial (rep=1, index=0): None
101.0837 	EXP 	recogTrialRun1_Image: autoDraw = False
101.0837 	EXP 	recogFixationText_Run1: autoDraw = False
101.0837 	EXP 	InstructionText: autoDraw = True
111.0791 	EXP 	Created sequence: sequential, trialTypes=1, nReps=12, seed=None
111.0799 	EXP 	New trial (rep=0, index=0): None
111.1046 	EXP 	InstructionText: autoDraw = False
111.1046 	EXP 	encodeTrialRun1_Image: autoDraw = True
112.0727 	EXP 	encodeFixationText_Run1: autoDraw = True
112.1064 	EXP 	encodeTrialRun1_Image: autoDraw = False
114.0580 	EXP 	New trial (rep=1, index=0): None
114.0740 	EXP 	encodeFixationText_Run1: autoDraw = False
114.0740 	EXP 	encodeTrialRun1_Image: autoDraw = False
114.0740 	EXP 	encodeFixationText_Run1: autoDraw = False
114.0740 	EXP 	encodeTrialRun1_Image: autoDraw = True
115.0727 	EXP 	encodeFixationText_Run1: autoDraw = True
115.0893 	EXP 	encodeTrialRun1_Image: autoDraw = False
117.0578 	EXP 	New trial (rep=2, index=0): None
117.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
117.0735 	EXP 	encodeTrialRun1_Image: autoDraw = False
117.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
117.0735 	EXP 	encodeTrialRun1_Image: autoDraw = True
118.0728 	EXP 	encodeFixationText_Run1: autoDraw = True
118.0892 	EXP 	encodeTrialRun1_Image: autoDraw = False
120.0577 	EXP 	New trial (rep=3, index=0): None
120.0736 	EXP 	encodeFixationText_Run1: autoDraw = False
120.0736 	EXP 	encodeTrialRun1_Image: autoDraw = False
120.0736 	EXP 	encodeFixationText_Run1: autoDraw = False
120.0736 	EXP 	encodeTrialRun1_Image: autoDraw = True
121.0724 	EXP 	encodeFixationText_Run1: autoDraw = True
121.0892 	EXP 	encodeTrialRun1_Image: autoDraw = False
123.0579 	EXP 	New trial (rep=4, index=0): None
123.0734 	EXP 	encodeFixationText_Run1: autoDraw = False
123.0734 	EXP 	encodeTrialRun1_Image: autoDraw = False
123.0734 	EXP 	encodeFixationText_Run1: autoDraw = False
123.0734 	EXP 	encodeTrialRun1_Image: autoDraw = True
124.0725 	EXP 	encodeFixationText_Run1: autoDraw = True
124.0896 	EXP 	encodeTrialRun1_Image: autoDraw = False
126.0577 	EXP 	New trial (rep=5, index=0): None
126.0732 	EXP 	encodeFixationText_Run1: autoDraw = False
126.0732 	EXP 	encodeTrialRun1_Image: autoDraw = False
126.0732 	EXP 	encodeFixationText_Run1: autoDraw = False
126.0732 	EXP 	encodeTrialRun1_Image: autoDraw = True
127.0726 	EXP 	encodeTrialRun1_Image: autoDraw = False
127.0726 	EXP 	encodeFixationText_Run1: autoDraw = True
129.0582 	EXP 	New trial (rep=6, index=0): None
129.0731 	EXP 	encodeFixationText_Run1: autoDraw = False
129.0731 	EXP 	encodeTrialRun1_Image: autoDraw = False
129.0731 	EXP 	encodeFixationText_Run1: autoDraw = False
129.0731 	EXP 	encodeTrialRun1_Image: autoDraw = True
130.0729 	EXP 	encodeTrialRun1_Image: autoDraw = False
130.0729 	EXP 	encodeFixationText_Run1: autoDraw = True
132.0576 	EXP 	New trial (rep=7, index=0): None
132.0734 	EXP 	encodeFixationText_Run1: autoDraw = False
132.0734 	EXP 	encodeTrialRun1_Image: autoDraw = False
132.0734 	EXP 	encodeFixationText_Run1: autoDraw = False
132.0734 	EXP 	encodeTrialRun1_Image: autoDraw = True
133.0727 	EXP 	encodeTrialRun1_Image: autoDraw = False
133.0727 	EXP 	encodeFixationText_Run1: autoDraw = True
135.0576 	EXP 	New trial (rep=8, index=0): None
135.0738 	EXP 	encodeFixationText_Run1: autoDraw = False
135.0738 	EXP 	encodeTrialRun1_Image: autoDraw = False
135.0738 	EXP 	encodeFixationText_Run1: autoDraw = False
135.0738 	EXP 	encodeTrialRun1_Image: autoDraw = True
136.0729 	EXP 	encodeTrialRun1_Image: autoDraw = False
136.0729 	EXP 	encodeFixationText_Run1: autoDraw = True
138.0576 	EXP 	New trial (rep=9, index=0): None
138.0741 	EXP 	encodeFixationText_Run1: autoDraw = False
138.0741 	EXP 	encodeTrialRun1_Image: autoDraw = False
138.0741 	EXP 	encodeFixationText_Run1: autoDraw = False
138.0741 	EXP 	encodeTrialRun1_Image: autoDraw = True
139.0728 	EXP 	encodeFixationText_Run1: autoDraw = True
139.0893 	EXP 	encodeTrialRun1_Image: autoDraw = False
141.0579 	EXP 	New trial (rep=10, index=0): None
141.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
141.0735 	EXP 	encodeTrialRun1_Image: autoDraw = False
141.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
141.0735 	EXP 	encodeTrialRun1_Image: autoDraw = True
142.0728 	EXP 	encodeTrialRun1_Image: autoDraw = False
142.0728 	EXP 	encodeFixationText_Run1: autoDraw = True
144.0579 	EXP 	New trial (rep=11, index=0): None
144.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
144.0735 	EXP 	encodeTrialRun1_Image: autoDraw = False
144.0735 	EXP 	encodeFixationText_Run1: autoDraw = False
144.0735 	EXP 	encodeTrialRun1_Image: autoDraw = True
145.0729 	EXP 	encodeFixationText_Run1: autoDraw = True
145.0900 	EXP 	encodeTrialRun1_Image: autoDraw = False
147.0739 	EXP 	encodeFixationText_Run1: autoDraw = False
147.0739 	EXP 	encodeTrialRun1_Image: autoDraw = False
147.0739 	EXP 	encodeFixationText_Run1: autoDraw = False
147.0739 	EXP 	InstructionText: autoDraw = True
157.0578 	EXP 	Created sequence: sequential, trialTypes=1, nReps=12, seed=None
157.0581 	EXP 	New trial (rep=0, index=0): None
157.0738 	EXP 	InstructionText: autoDraw = False
157.0738 	EXP 	InstructionText: autoDraw = False
157.0738 	EXP 	recogTrialRun1_Image: autoDraw = True
158.0730 	EXP 	recogFixationText_Run1: autoDraw = True
158.0894 	EXP 	recogTrialRun1_Image: autoDraw = False
160.0580 	EXP 	New trial (rep=1, index=0): None
160.0736 	EXP 	recogFixationText_Run1: autoDraw = False
160.0736 	EXP 	recogTrialRun1_Image: autoDraw = False
160.0736 	EXP 	recogFixationText_Run1: autoDraw = False
160.0736 	EXP 	recogTrialRun1_Image: autoDraw = True
161.0729 	EXP 	recogTrialRun1_Image: autoDraw = False
161.0729 	EXP 	recogFixationText_Run1: autoDraw = True
163.0586 	EXP 	New trial (rep=2, index=0): None
163.0747 	EXP 	recogFixationText_Run1: autoDraw = False
163.0747 	EXP 	recogTrialRun1_Image: autoDraw = False
163.0747 	EXP 	recogFixationText_Run1: autoDraw = False
163.0747 	EXP 	recogTrialRun1_Image: autoDraw = True
164.0735 	EXP 	recogFixationText_Run1: autoDraw = True
164.0900 	EXP 	recogTrialRun1_Image: autoDraw = False
166.0584 	EXP 	New trial (rep=3, index=0): None
166.0745 	EXP 	recogFixationText_Run1: autoDraw = False
166.0745 	EXP 	recogTrialRun1_Image: autoDraw = False
166.0745 	EXP 	recogFixationText_Run1: autoDraw = False
166.0745 	EXP 	recogTrialRun1_Image: autoDraw = True
167.0733 	EXP 	recogFixationText_Run1: autoDraw = True
167.0902 	EXP 	recogTrialRun1_Image: autoDraw = False
169.0583 	EXP 	New trial (rep=4, index=0): None
169.0745 	EXP 	recogFixationText_Run1: autoDraw = False
169.0745 	EXP 	recogTrialRun1_Image: autoDraw = False
169.0745 	EXP 	recogFixationText_Run1: autoDraw = False
169.0745 	EXP 	recogTrialRun1_Image: autoDraw = True
170.0733 	EXP 	recogFixationText_Run1: autoDraw = True
170.0904 	EXP 	recogTrialRun1_Image: autoDraw = False
172.0567 	EXP 	New trial (rep=5, index=0): None
172.0726 	EXP 	recogFixationText_Run1: autoDraw = False
172.0726 	EXP 	recogTrialRun1_Image: autoDraw = False
172.0726 	EXP 	recogFixationText_Run1: autoDraw = False
172.0726 	EXP 	recogTrialRun1_Image: autoDraw = True
173.0788 	EXP 	recogTrialRun1_Image: autoDraw = False
173.0788 	EXP 	recogFixationText_Run1: autoDraw = True
175.0791 	EXP 	New trial (rep=6, index=0): None
175.1013 	EXP 	recogTrialRun1_Image: autoDraw = False
175.1013 	EXP 	recogFixationText_Run1: autoDraw = False
175.1013 	EXP 	recogTrialRun1_Image: autoDraw = True
176.0798 	EXP 	recogFixationText_Run1: autoDraw = True
176.1140 	EXP 	recogTrialRun1_Image: autoDraw = False
178.0789 	EXP 	New trial (rep=7, index=0): None
178.1012 	EXP 	recogTrialRun1_Image: autoDraw = False
178.1012 	EXP 	recogFixationText_Run1: autoDraw = False
178.1012 	EXP 	recogTrialRun1_Image: autoDraw = True
179.0740 	EXP 	recogFixationText_Run1: autoDraw = True
179.1076 	EXP 	recogTrialRun1_Image: autoDraw = False
181.0622 	EXP 	New trial (rep=8, index=0): None
181.0805 	EXP 	recogFixationText_Run1: autoDraw = False
181.0805 	EXP 	recogTrialRun1_Image: autoDraw = False
181.0805 	EXP 	recogFixationText_Run1: autoDraw = False
181.0805 	EXP 	recogTrialRun1_Image: autoDraw = True
182.0756 	EXP 	recogFixationText_Run1: autoDraw = True
182.0915 	EXP 	recogTrialRun1_Image: autoDraw = False
184.0641 	EXP 	New trial (rep=9, index=0): None
184.0836 	EXP 	recogFixationText_Run1: autoDraw = False
184.0836 	EXP 	recogTrialRun1_Image: autoDraw = False
184.0836 	EXP 	recogFixationText_Run1: autoDraw = False
184.0836 	EXP 	recogTrialRun1_Image: autoDraw = True
185.0744 	EXP 	recogFixationText_Run1: autoDraw = True
185.0918 	EXP 	recogTrialRun1_Image: autoDraw = False
187.0620 	EXP 	New trial (rep=10, index=0): None
187.0839 	EXP 	recogFixationText_Run1: autoDraw = False
187.0839 	EXP 	recogTrialRun1_Image: autoDraw = False
187.0839 	EXP 	recogFixationText_Run1: autoDraw = False
187.0839 	EXP 	recogTrialRun1_Image: autoDraw = True
188.0741 	EXP 	recogFixationText_Run1: autoDraw = True
188.0909 	EXP 	recogTrialRun1_Image: autoDraw = False
190.0640 	EXP 	New trial (rep=11, index=0): None
190.0838 	EXP 	recogFixationText_Run1: autoDraw = False
190.0838 	EXP 	recogTrialRun1_Image: autoDraw = False
190.0838 	EXP 	recogFixationText_Run1: autoDraw = False
190.0838 	EXP 	recogTrialRun1_Image: autoDraw = True
191.0740 	EXP 	recogFixationText_Run1: autoDraw = True
191.0908 	EXP 	recogTrialRun1_Image: autoDraw = False
193.0624 	EXP 	New trial (rep=2, index=0): None
193.0844 	EXP 	recogFixationText_Run1: autoDraw = False
193.0844 	EXP 	recogTrialRun1_Image: autoDraw = False
193.0844 	EXP 	recogFixationText_Run1: autoDraw = False
193.0844 	EXP 	InstructionText: autoDraw = True
203.0782 	EXP 	Created sequence: sequential, trialTypes=1, nReps=12, seed=None
203.0789 	EXP 	New trial (rep=0, index=0): None
203.0981 	EXP 	InstructionText: autoDraw = False
203.0981 	EXP 	encodeTrialRun1_Image: autoDraw = True
204.0733 	EXP 	encodeFixationText_Run1: autoDraw = True
204.1070 	EXP 	encodeTrialRun1_Image: autoDraw = False
206.0639 	EXP 	New trial (rep=1, index=0): None
206.0833 	EXP 	encodeFixationText_Run1: autoDraw = False
206.0833 	EXP 	encodeTrialRun1_Image: autoDraw = False
206.0833 	EXP 	encodeFixationText_Run1: autoDraw = False
206.0833 	EXP 	encodeTrialRun1_Image: autoDraw = True
207.0759 	EXP 	encodeFixationText_Run1: autoDraw = True
207.0915 	EXP 	encodeTrialRun1_Image: autoDraw = False
209.0636 	EXP 	New trial (rep=2, index=0): None
209.0837 	EXP 	encodeFixationText_Run1: autoDraw = False
209.0837 	EXP 	encodeTrialRun1_Image: autoDraw = False
