condLoaderLoop.thisRepN,condLoaderLoop.thisTrialN,condLoaderLoop.thisN,condLoaderLoop.thisIndex,Block1Loop.thisRepN,Block1Loop.thisTrialN,Block1Loop.thisN,Block1Loop.thisIndex,encodeLoop_Block1Run1.thisRepN,encodeLoop_Block1Run1.thisTrialN,encodeLoop_Block1Run1.thisN,encodeLoop_Block1Run1.thisIndex,recognitionLoop_Block1Run1.thisRepN,recognitionLoop_Block1Run1.thisTrialN,recognitionLoop_Block1Run1.thisN,recognitionLoop_Block1Run1.thisIndex,triggerSyncText.started,triggerSync_Key_Resp.started,triggerSync_Key_Resp.keys,triggerSync_Key_Resp.rt,start_time,start_volume,InstructionText.started,trigger_time,end_volume,image_file,run,encodeTrialRun1_Image.started,encodeTrialTestKeyRespRun1.started,encodeFixationText_Run1.started,encodeTrialRun1_Image.stopped,encodeTrialTestKeyRespRun1.stopped,encodeFixationText_Run1.stopped,end_time,image_gender,response_gender,gender_is_correct,encodeTrialTestKeyRespRun1.keys,recogTrialRun1_Image.started,recogTrialTestKeyRespRun1.started,recogFixationText_Run1.started,recogTrialRun1_Image.stopped,recogTrialTestKeyRespRun1.stopped,recogFixationText_Run1.stopped,image_old_new,response_old_new,is_correct,recogTrialTestKeyRespRun1.keys,image_water,response_water,liquid_is_correct,InstructionText.stopped,response_pair_fit,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,,,,,4,0,4,0,,,,,,2,,,,Block1_run1_face_recog-TEST/om28_macieklew_w_hills16_NEW.bmp,1,,,,,,,71.0006174579903,,,,,77.08675625000615,77.08675625000615,78.0750078750134,78.09042370901443,79.09381808401668,80.08465029200306,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,5,0,5,0,,,,,,2,,,,Block1_run1_face_recog-TEST/ym34_macieklew_w_hills16_NEW.bmp,1,,,,,,,73.99955420798506,,,,,80.08465029200306,80.08465029200306,81.07462204201147,81.09105266700499,82.09343970901682,83.08597250000457,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,6,0,6,0,,,,,,2,,,,Block1_run1_face_recog-TEST/of22_macieklew_w_hills16_OLD.bmp,1,,,,,,,76.99979633299517,,,,,83.08597250000457,83.08597250000457,84.076140167017,84.09073983400594,85.09396804199787,86.082115584024,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,7,0,7,0,,,,,,2,,,,Block1_run1_face_recog-TEST/om21_macieklew_w_hills16_NEW.bmp,1,,,,,,,80.00030758298817,,,,,86.082115584024,86.082115584024,87.07501504200627,87.09100125002442,88.09207441701437,89.08387579201371,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,8,0,8,0,,,,,,2,,,,Block1_run1_face_recog-TEST/of33_macieklew_w_hills16_NEW.bmp,1,,,,,,,82.99995612498606,,,,,89.08387579201371,89.08387579201371,90.07464733399684,90.0911290840013,91.0940275840112,92.08493341700523,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,9,0,9,0,,,,,,2,,,,Block1_run1_face_recog-TEST/ym32_macieklew_w_hills16_NEW.bmp,1,,,,,,,85.99963570799446,,,,,92.08493341700523,92.08493341700523,93.0749727920047,93.09057341702282,94.09390258401982,,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,10,0,10,0,,,,,,2,,,,Block1_run1_face_recog-TEST/of3_macieklew_w_hills16_OLD.bmp,1,,,,,,,88.99982962498325,,,,,95.08478029200342,95.08478029200342,96.07583175000036,96.09204170902376,97.09481737500755,,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,11,0,11,0,,,,,,2,,,,Block1_run1_face_recog-TEST/yf1_macieklew_w_hills16_OLD.bmp,1,,,,,,,91.9998300409934,,,,,98.08467183401808,98.08467183401808,99.07613570900867,99.09213729199837,100.09484216701821,,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,92.00127883299137,2,101.08367491699755,,,Block1_run1_scene_encoding-TEST/yf9_w_beach3_OLD.bmp,1,111.10462745901896,111.10462745901896,112.07273504202021,112.10639995901147,113.10619575000601,114.07399166701362,104.9952859999903,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_w_hills13_OLD.bmp,1,114.07399166701362,114.07399166701362,115.07266500001424,115.0893498340156,116.07450550000067,117.07346516702091,107.99513399999705,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_w_hills15_OLD.bmp,1,117.07346516702091,117.07346516702091,118.07284462501411,118.08919229201274,119.07367966702441,120.07361345901154,110.99505633299123,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_w_beach2_OLD.bmp,1,120.07361345901154,120.07361345901154,121.07239291700535,121.089172625012,122.07353387502371,123.07339283401961,113.9952504579851,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_ralphunden_hills24_OLD.bmp,1,123.07339283401961,123.07339283401961,124.07254991700756,124.08957612499944,125.07485083400388,126.07316641701618,116.99500624998473,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_mtns17_OLD.bmp,1,126.07316641701618,126.07316641701618,127.072606583999,127.072606583999,128.07368100000895,129.07308712499798,119.9954879579891,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_w_citybeach10_OLD.bmp,1,129.07308712499798,129.07308712499798,130.07294387501315,130.07294387501315,131.07383866701275,132.07339562501875,122.99491737497738,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_w_city1_OLD.bmp,1,132.07339562501875,132.07339562501875,133.0726685000118,133.0726685000118,134.0737962090061,135.07380720900255,125.99487329099793,,,,None,,,,,,,,,,,liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_street12_OLD.bmp,1,135.07380720900255,135.07380720900255,136.07290550001198,136.07290550001198,137.07335691701155,138.0741159169993,128.99497541598976,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_street11_OLD.bmp,1,138.0741159169993,138.0741159169993,139.07281037501525,139.08931541701895,140.07363925001118,141.0734738750034,131.99521583298338,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_sunset6_OLD.bmp,1,141.0734738750034,141.0734738750034,142.07277212501504,142.07277212501504,143.07380570902023,144.07349616702413,134.99525645800168,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,2,,,,Block1_run1_scene_encoding-TEST/yf9_pizzodisevo_hills19_OLD.bmp,1,144.07349616702413,144.07349616702413,145.07287229201756,145.09001408400945,146.07507691701176,147.07390729201143,137.9950981659931,,,,None,,,,,,,,,,,no_liquid,none,NO RESPONSE,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,0,0,0,0,,,,,137.9953730829875,2,147.07390729201143,,,Block1_run1_scene_recog-TEST/yf9_street13_NEW.bmp,1,,,,,,,150.9953043749847,,,,,157.0738201670174,157.0738201670174,158.07300554201356,158.0894495420216,159.07372712501092,160.07364608399803,NEW,NONE,NO RESPONSE,None,,,,157.0738201670174,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,1,0,1,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_sunset6_OLD.bmp,1,,,,,,,153.9960253329773,,,,,160.07364608399803,160.07364608399803,161.07285387499724,161.07285387499724,162.07406112502213,163.07470374999684,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,2,0,2,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_mtns16_NEW.bmp,1,,,,,,,156.99584720798885,,,,,163.07470374999684,163.07470374999684,164.0735398750112,164.08996716700494,165.0744585840148,166.07447804202093,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,3,0,3,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_street12_OLD.bmp,1,,,,,,,159.99567258299794,,,,,166.07447804202093,166.07447804202093,167.07330608399934,167.09018749999814,168.0740665839985,169.0745335840038,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,4,0,4,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_street11_OLD.bmp,1,,,,,,,162.99413999999524,,,,,169.0745335840038,169.0745335840038,170.0732946670032,170.0903639169992,171.07447233400308,172.0726100000029,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,5,0,5,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_pizzodisevo_hills19_OLD.bmp,1,,,,,,,166.01583283298532,,,,,172.0726100000029,172.0726100000029,173.07883245902485,173.07883245902485,174.07586662500398,,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,6,0,6,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_w_hills14_NEW.bmp,1,,,,,,,169.01528833300108,,,,,175.10125450001215,175.10125450001215,176.07982879201882,176.11404054201557,177.11129129200708,,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,7,0,7,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_w_beach4_NEW.bmp,1,,,,,,,171.9989317499858,,,,,178.10124670900404,178.10124670900404,179.07395550000365,179.10762020901893,180.11056308401749,181.08054866699968,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,8,0,8,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_mtns17_OLD.bmp,1,,,,,,,175.0002631660027,,,,,181.08054866699968,181.08054866699968,182.07563016700442,182.0914536670025,183.09415499999886,184.08356025000103,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,9,0,9,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_ralphunden_hills24_OLD.bmp,1,,,,,,,177.9987374159973,,,,,184.08356025000103,184.08356025000103,185.0743805420061,185.09177612501662,186.09453491700697,187.08393591700587,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,10,0,10,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_w_citybeach12_NEW.bmp,1,,,,,,,181.00030070799403,,,,,187.08393591700587,187.08393591700587,188.07405220900546,188.09092729201075,189.09389812502195,190.08378558402183,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,11,0,11,0,,,,,,2,,,,Block1_run1_scene_recog-TEST/yf9_mtns18_NEW.bmp,1,,,,,,,183.99898008297896,,,,,190.08378558402183,190.08378558402183,191.0740204169997,191.09081358401454,192.09347645900561,193.0844034590118,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,184.00030541600427,2,193.0844034590118,,,Block1_run1_combo_encoding-TEST/of15_w_beach5b4_OLD.bmp,1,203.0981036669982,203.0981036669982,204.07333370900596,204.10702620900702,205.1103587920079,206.08325200001127,196.99971191599616,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/om2_w_beach5b4_OLD.bmp,1,206.08325200001127,206.08325200001127,207.07591200000024,207.09147645899793,208.09373704201425,209.0837362090242,199.99988449999364,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/yf7_mtns10b1_OLD.bmp,1,209.0837362090242,209.0837362090242,210.07298479200108,210.0908846250095,211.09303154199733,212.08476704201894,202.999930416001,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/yf5_w_hills6_OLD.bmp,1,212.08476704201894,212.08476704201894,213.0738479590218,213.09071987500647,214.09383570900536,215.08438066701638,205.99967733299127,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,4,0,4,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/om25_Shkumbin_hills21_OLD.bmp,1,215.08438066701638,215.08438066701638,216.07400337501895,216.09084383401205,217.09325145900948,218.08595166701707,208.9995925409894,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,5,0,5,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/om2_mtns10b1_OLD.bmp,1,218.08595166701707,218.08595166701707,219.07663737502298,219.09305283401045,220.093156500021,221.0864661670057,212.00015733297914,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,6,0,6,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/of18_w_beach16_OLD.bmp,1,221.0864661670057,221.0864661670057,222.07411358400714,222.09094137500506,223.09310895900126,224.08445966700674,214.99975729099242,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,7,0,7,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/ym29_mtns8_OLD.bmp,1,224.08445966700674,224.08445966700674,225.07412850001128,225.08933908402105,226.09394404201885,,218.01105324999662,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,8,0,8,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/yf20_w_rocks_OLD.bmp,1,227.0887863750104,227.0887863750104,228.07542416700744,228.0906616669963,229.09383737499593,230.08079579201876,220.99840591600514,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,9,0,9,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/of15_w_sunset3b4_OLD.bmp,1,230.08079579201876,230.08079579201876,231.0756598340231,231.09170650001033,232.09376920902287,233.08517212502193,223.999915124994,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
